,date,Institution_Total,Foreign_Investor,Investment_Trust,Dealer,Dealer_Hedging,Dealer_self,Foreign_Dealer_Self,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA60,RSI
20171121,20171121,11956832074,7656612221,-227175003,0,4350970866,176423990,0,10688.21973,10787.58008,10687.25977,10779.24023,3285200,10680.22402,10706.71494,10741.72148,10621.22353,57.40212218
20171122,20171122,11522762827,8462036719,1296821851,0,1411473790,352430467,0,10815.40039,10882.65039,10801.09961,10822.58984,3911700,10718.61191,10707.0749,10745.32246,10626.16702,60.6051841
20171123,20171123,2017340124,1750335361,-66820360,0,-105017185,438842308,0,10837.61035,10872.29004,10809.08984,10854.57031,2681100,10764.51797,10718.20498,10751.31299,10632.13368,62.82594415
20171124,20171124,-4196297001,-3059591845,-210353500,0,-747371146,-178980510,0,10847.79004,10873.91016,10833.78027,10854.08984,2746900,10795.00801,10730.34697,10758.56196,10636.87851,62.76869476
20171127,20171127,-10823895428,-8288538861,-621094498,0,-1306801986,-607460083,0,10836.82031,10856,10746.74023,10750.92969,2668100,10812.28398,10737.04795,10758.26494,10639.631,51.84498991
20171128,20171128,-10392462184,-8589640498,-1461527255,0,-239745801,-101548630,0,10733.55957,10752.58008,10692.53027,10707.07031,2961000,10797.85,10739.03701,10753.92847,10641.50183,48.01874474
20171129,20171129,-7120999991,-6680572665,-205774190,0,-289586379,54933243,0,10735.24023,10762.91016,10697.62012,10713.54981,3096300,10776.04199,10747.32695,10749.28794,10643.89649,48.62200725
20171130,20171130,-16681722491,-13685550803,-1619420468,0,-413141896,-963609324,0,10623.2002,10650.17969,10560.44043,10560.44043,4939100,10717.21602,10740.86699,10737.88447,10642.93984,37.53643522
20171201,20171201,-11615961765,-7687429646,-801316049,0,-2430476170,-696739900,0,10591.62012,10665.91992,10495.15039,10600.37012,3776200,10666.47207,10730.74004,10727.8645,10643.815,41.29546431
20171204,20171204,-2661669558,-1416163087,-943266951,0,115349286,-417588806,0,10617.26953,10665.42969,10565.67969,10651.11035,2864500,10646.5082,10729.39609,10721.1105,10645.69168,45.76221886
20171205,20171205,-4050392023,-568247428,-1356887237,0,-1277115750,-848141608,0,10607.62012,10635.70996,10540.74023,10566.84961,3126100,10618.46406,10708.15703,10707.43599,10644.97333,40.28098862
20171206,20171206,-14764758077,-11037707510,-490168784,0,-2635390306,-601491477,0,10541.03027,10541.03027,10376.65039,10393.91992,3022600,10554.53809,10665.29004,10686.18247,10642.00266,31.84952631
20171207,20171207,-8890853986,-6755812009,-859505675,0,-693315501,-582220801,0,10404.41992,10418.96973,10322.75977,10355.75977,2740500,10513.60195,10615.40898,10666.80698,10637.7595,30.34032134
20171208,20171208,-2132092787,-2368583080,14663055,0,961611479,-739784241,0,10406.34961,10419.28027,10336.25977,10398.62012,2683800,10473.25195,10569.86201,10650.10449,10635.52184,34.11649707
20171211,20171211,-1191111933,-3775174033,587081918,0,2182243576,-185263394,0,10438.33008,10504.66992,10438.33008,10473.08984,2334200,10437.64785,10542.07803,10639.56299,10634.18049,40.18383289
20171212,20171212,-5895501500,-4910990223,497385830,0,-720884289,-761012818,0,10488.73047,10495.24023,10408.05957,10443.28027,2164400,10412.93398,10515.69902,10627.36802,10631.895,38.64947865
20171213,20171213,-1179158376,-1237924424,209930332,0,94060106,-245224390,0,10447.11035,10489.16992,10444.7002,10470.7002,2324000,10428.29004,10491.41406,10619.37051,10629.21383,40.88543812
20171214,20171214,2751303698,2977751214,244782666,0,-321499372,-149730810,0,10494.59961,10577.53027,10494.59961,10538.00977,2447400,10464.74004,10489.171,10615.01899,10628.57833,46.08045736
20171215,20171215,-7417308266,-4280447060,-146756178,0,-2702385082,-287719946,0,10517.20996,10520.66016,10436.11035,10491.44043,2590700,10483.3041,10478.27803,10604.50903,10628.11617,43.24859222
20171218,20171218,710917727,-126160633,1015915590,0,-130946756,-47890474,0,10478.74023,10526.41016,10472.38965,10506.51953,1861300,10489.99004,10463.81895,10596.60752,10626.91749,44.439242
20171219,20171219,-3720797075,-5323157962,771833227,0,587029070,243498590,0,10508.33008,10544,10452.08008,10467.33984,2190500,10494.80195,10453.86797,10581.0125,10627.21183,41.9750807
20171220,20171220,422286693,-74499827,69393252,0,353357594,74035674,0,10470.36035,10514.30957,10470.36035,10504.51953,2155800,10501.56582,10464.92793,10565.10898,10630.02232,45.08685614
20171221,20171221,-1257372608,-2458203790,281079131,0,667294186,252457865,0,10526.96973,10545.78027,10488.96973,10488.96973,2116400,10491.75781,10478.24893,10546.82896,10633.88816,44.02349187
20171222,20171222,1009419782,1233299639,194603647,0,-264894784,-153588720,0,10503.09961,10537.26953,10486.51953,10537.26953,2049900,10500.92363,10492.11387,10530.98794,10637.39799,48.11670879
20171225,20171225,-161089560,661542573,-113645473,0,-537152714,-171833946,0,10546.63965,10556.65039,10514.54004,10522.49023,1928200,10504.11777,10497.05391,10519.56597,10641.16532,46.98455057
20171226,20171226,-6395250492,-2518725396,-631996086,0,-2219205162,-1025323848,0,10526.13965,10528.91992,10408.12012,10421.91016,2037800,10495.03184,10494.91689,10505.30796,10642.69815,40.07394393
20171227,20171227,2909699258,2575842749,-17188199,0,184870175,166174533,0,10419.80957,10497.76953,10419.80957,10486.66992,2103300,10491.46191,10496.51387,10493.96396,10644.41032,45.61993081
20171228,20171228,7395889850,6502199793,393587690,0,613737800,-113635433,0,10513.29004,10592.04004,10513.29004,10567.63965,2223700,10507.1959,10499.47686,10494.32393,10646.11831,51.64554988
20171229,20171229,7510995741,6560635755,720530613,0,-10084349,239913722,0,10590.9502,10659.98047,10590.9502,10642.86035,2411700,10528.31406,10514.61885,10496.44844,10649.01016,56.47102184
20180102,20180102,11551530861,8648245117,-74245611,0,2092268647,885262708,0,10664.82031,10710.73047,10650.76953,10710.73047,2375900,10565.96211,10535.03994,10499.42944,10652.21784,60.31883237
20180103,20180103,7911552961,3725762356,999578570,0,1506486418,1679725617,0,10759.61035,10813.16016,10759.61035,10801.57031,2964800,10641.89414,10568.46299,10511.16548,10656.69718,64.8033799
20180104,20180104,7170480148,5474260013,-141653974,0,817845859,1020028250,0,10834.58008,10853.45996,10794.25,10848.62988,3048500,10714.28613,10602.87402,10533.90098,10660.15451,66.89093236
20180105,20180105,4781093148,3480267389,-334919686,0,688283515,947461930,0,10856.91992,10879.79981,10815.67969,10879.79981,3028400,10776.71816,10641.95703,10560.10298,10662.9605,68.23481182
20180108,20180108,5930749506,5009518003,934560469,0,-532258916,518929950,0,10899.08984,10918.46973,10869.12012,10915.75,3246900,10831.29609,10679.80508,10585.95947,10666.15483,69.7594048
20180109,20180109,-412980753,-1121448341,476122297,0,17114050,215231241,0,10922.34961,10931,10860.76953,10914.88965,2933100,10872.12793,10719.04502,10608.04946,10668.4995,69.67322054
20180110,20180110,-2590909506,-3220958613,526507075,0,-72425444,175967476,0,10915.32031,10934.75,10819.25,10831.08984,3224000,10878.03184,10759.96299,10627.43994,10670.29849,61.68001154
20180111,20180111,-2102676101,-1613195488,286833445,0,-540134102,-236179956,0,10824.54004,10844.08008,10770.09961,10810.05957,2736200,10870.31777,10792.30195,10644.40791,10671.79481,59.8250912
20180112,20180112,2250667346,-181008560,411612338,0,1734307135,285756433,0,10818.24023,10899.98047,10818.24023,10883.95996,2900300,10871.1498,10823.93398,10661.70542,10673.85597,63.93008432
20180115,20180115,5878819547,2426356757,375150905,0,2637572615,439739270,0,10932.37012,10962.54981,10911.88965,10956.30957,2672500,10879.26172,10855.27891,10684.94888,10677.64647,67.4379533
20180116,20180116,6209335534,3680450416,466621457,0,1385534498,676729163,0,10955.80957,10986.11035,10920.5,10986.11035,2943900,10893.50586,10882.81689,10708.92842,10681.82814,68.78456916
20180117,20180117,10822380904,11076438027,-30256355,0,44179842,-267980610,-73970,10976.12988,11030.21973,10942.9502,11004.79981,3337400,10928.24785,10903.13984,10735.80142,10686.17847,69.63275504
20180118,20180118,7931143917,8672512678,-1062916737,0,174031400,147516576,-7276700,11048.05957,11122.82031,11048.05957,11071.57031,3069900,10980.55,10925.43389,10764.15396,10691.52847,72.50695704
20180119,20180119,8462129116,8617355320,-870471694,0,1062870250,-347624760,-6060400,11123.58008,11150.84961,11095.84961,11150.84961,2661500,11033.92793,10952.53887,10797.24795,10698.4633,75.47506411
20180122,20180122,2250215194,2554998464,-377002269,0,215596682,-143377683,-26935880,11169.79004,11231.45996,11142.37988,11231.45996,3222600,11088.95801,10984.10986,10831.95747,10707.16912,78.06778071
20180123,20180123,5185379039,5162810185,-343119387,0,858311941,-492623700,-18431080,11243.49023,11270.17969,11201.51953,11253.11035,3399800,11142.35801,11017.93193,10868.48848,10715.4398,78.71852229
20180124,20180124,3517044025,3523203831,-551457011,0,642944215,-97647010,-36051740,11228.70996,11228.70996,11107.32031,11152.16016,3171100,11171.83008,11050.03896,10905.00098,10721.41247,68.51116255
20180125,20180125,3407789514,5814233621,-149495537,0,-1827931745,-429016825,-15656520,11154.36035,11268.61035,11131.84961,11165.9502,3457900,11190.70605,11085.62803,10938.96499,10727.40563,69.1005891
20180126,20180126,832148952,2135612278,-1914861281,0,684072386,-72674431,-4818970,11152.53027,11178.29981,11089.48047,11147.09961,2701400,11189.95605,11111.94199,10967.93799,10733.38213,67.24751263
20180129,20180129,2088190443,2012535961,401188432,0,-538029900,212495950,-37788650,11202.26953,11246.17969,11161.83008,11221.80957,2450400,11188.02598,11138.49199,10996.88545,10740.39946,70.6113123
20180130,20180130,-4556165239,-2646366968,127700459,0,-1591086318,-446412412,9919270,11189.57031,11189.57031,11076.78027,11076.78027,2709200,11152.75996,11147.55898,11015.18794,10745.24263,58.13028807
20180131,20180131,5117987117,2508949548,-421710015,0,2191431298,839316286,-76438840,11054.36035,11158.29004,11007.88965,11103.79004,2642900,11143.08594,11157.45801,11030.29893,10749.63346,59.56378321
20180201,20180201,1090008126,1378384597,-175329912,0,-233056015,120009456,-514180,11139.40039,11212.09961,11139.40039,11160.25,2257600,11141.9459,11166.32598,11045.87993,10755.32113,62.45730112
20180202,20180202,-1195866483,-440378970,-311314662,0,-230592755,-213580096,11982730,11151.65039,11153.32031,11070.42969,11126.23047,2023400,11137.77207,11163.86406,11058.20146,10761.70381,59.68589726
20180205,20180205,-10790348398,-8343955637,-450250074,0,-830339612,-1165803075,-2419810,10970.29981,10970.29981,10855.42969,10946.25,2393600,11082.66016,11135.34307,11059.72646,10765.26348,47.64152877
20180206,20180206,-34437217569,-31335752999,-832247782,0,131209757,-2400426545,-53719080,10761.00977,10761.00977,10300.40039,10404,5183600,10948.1041,11050.43203,11034.18198,10760.59814,28.790885
20180207,20180207,-17137807889,-16641069594,1888782441,0,-1438295276,-947225460,-24813410,10547.63965,10697.82031,10547.63965,10551.54004,3145300,10837.6541,10990.37002,11020.20449,10758.33748,36.18915245
20180208,20180208,-12059355781,-8429517878,-677582417,0,-2943922266,-8333220,61194160,10559.44043,10609.5,10512.92969,10528.51953,2287100,10711.30801,10926.62695,11006.12749,10756.6353,35.56821732
20180209,20180209,-19102112535,-18779162841,-370272829,0,-18940711,66263846,33494950,10371.00977,10392.30957,10189.04004,10371.75,2895400,10560.41191,10849.09199,10980.51699,10752.4138,31.59276219
20180212,20180212,-19865282997,-19377018634,293698282,0,-721694196,-60268449,18921950,10429.08984,10473.50977,10416.00977,10421.08984,2387100,10455.37988,10769.02002,10953.75601,10747.73797,34.08965079
20180221,20180221,11331562213,9213624112,406891598,0,1628068423,82978080,-236822830,10559.79004,10720.48047,10559.79004,10714.44043,2770600,10517.46797,10732.78604,10940.17251,10748.56948,46.57534535
20180222,20180222,-7256630382,-6883185864,16901748,0,-882353209,492006943,91764490,10698.46973,10698.46973,10620.79981,10662.37988,2385800,10539.63594,10688.64502,10923.05151,10746.62181,44.94801378
20180223,20180223,3398847901,2124096455,698012988,0,597127235,-20388777,-35514130,10688.96973,10799.29004,10688.96973,10794.54981,2623500,10592.84199,10652.075,10909.20049,10746.15448,49.74842289
20180226,20180226,1047290852,265150805,783389279,0,-360458118,359208886,-53284540,10827.98047,10890.69043,10827.98047,10836.7002,2295300,10685.83203,10623.12197,10893.49302,10745.85664,51.20956873
20180227,20180227,-3725920616,-2091886051,528322846,0,-2548902685,386545274,87724320,10896.16016,10937.90039,10815.46973,10815.46973,2697700,10764.70801,10610.04395,10872.69351,10745.21297,50.41443275
20180301,20180301,-4400559940,-2879938261,-226238284,0,-1493888565,199505170,-134674990,10779.09961,10805.54981,10709.69043,10785.79004,2508100,10778.97793,10648.22295,10849.32749,10745.79398,49.26285228
20180302,20180302,-15728156627,-15576291321,69037419,0,-451028647,230125922,108618850,10719.29004,10719.29004,10638.98047,10698.16992,2135500,10786.13594,10662.88594,10826.62798,10745.64564,45.9275023
20180305,20180305,-12513359320,-10213111395,-194815655,0,-1816257858,-289174412,-41320910,10727.4502,10756.37012,10642.90039,10642.90039,2203900,10755.80605,10674.32402,10800.47549,10744.46815,43.90805426
20180306,20180306,2812955643,3731379898,-237592236,0,-935203252,254371233,-5209700,10711.15039,10784.33984,10711.15039,10784.33984,1905900,10745.33398,10715.58301,10782.3375,10748.1998,49.97059495
20180307,20180307,159742475,-630449036,434020542,0,-83338361,439509330,-956990,10762.99023,10818.04981,10745.32031,10745.32031,2106300,10731.3041,10748.00605,10758.51304,10750.61564,48.41592379
20180308,20180308,-233642360,-951890637,-259007415,0,585761642,391494050,-83061120,10788.42969,10852.33008,10788.42969,10823.24023,2535200,10738.79414,10758.88604,10745.83604,10753.48447,51.65084742
20180309,20180309,-368003102,-1980492300,274842930,0,1092086928,245559340,57355680,10847.74023,10882.75977,10845.37988,10864.82031,2457800,10772.12422,10779.13008,10733.88755,10758.45065,53.33267987
20180312,20180312,14036248339,12371173652,250640550,0,6613367,1407820770,-132384610,10908.99023,11016.55957,10908.99023,11002.09961,2759800,10843.96406,10799.88506,10725.98003,10768.58698,58.46919558
20180313,20180313,7222252159,7684719574,-175829824,0,-761273341,474635750,48755030,11022.15039,11095.62988,11014.87012,11095.62988,2433800,10906.22207,10825.77803,10724.45,10780.91815,61.57253541
20180314,20180314,-9306542928,-8318811439,-236947959,0,-1338484180,587700650,4249480,11063.73047,11070.29004,11015.46973,11038.79981,2331000,10964.91797,10848.11104,10729.07749,10791.58781,58.70225387
20180315,20180315,-3582104882,-2057128118,-710077744,0,-1125370350,310471330,-35206790,11039.59961,11052.11035,11008.17969,11018.4502,2124400,11003.95996,10871.37705,10759.8,10800.67715,57.66563981
20180316,20180316,274228711,1564145407,-64631503,0,-1429122053,203836860,120764920,11010.24023,11054.86035,10933.45996,11027.7002,3071600,11036.53594,10904.33008,10783.60801,10810.41748,58.02845677
20180319,20180319,1117379236,2282913362,-333054900,0,-861718962,29239736,-156186910,11004.80957,11066,10983.25,11046.90039,2206800,11045.49609,10944.73008,10809.52705,10820.02082,58.81741997
20180320,20180320,-628479132,171970438,-631479458,0,-452943405,283973293,-1079430,11016.84961,11020.78027,10981.04004,11010.83984,2159800,11028.53809,10967.38008,10841.48154,10827.90132,56.6630844
20180321,20180321,800249747,-620928986,193207669,0,498613719,729357345,-50102350,11037.34961,11072.30957,11011.07031,11011.07031,2360400,11022.99219,10993.95508,10870.98057,10836.56182,56.67400687
20180322,20180322,-1718426015,3142322240,132039283,0,-4620329448,-372458090,102301680,11045.90039,11120.2002,10975.33008,11005.83984,2637400,11020.47012,11012.21504,10885.55054,10844.88382,56.32703641
20180323,20180323,-11808162103,-6263326706,-768696810,0,-3524158957,-1251979630,134531160,10863.66992,10863.66992,10758.05957,10823.33008,2618800,10979.59609,11008.06602,10893.59805,10850.81699,45.79215158
20180326,20180326,-11726007045,-8906162592,-779553151,0,-1684471482,-355819820,-187378590,10783.57031,10840.04981,10781.42969,10840.04981,2048600,10938.22598,10991.86104,10895.87305,10856.40916,46.77426648
20180327,20180327,1158469261,2542341524,-314013815,0,-444298345,-625560103,-33779960,10901.69043,10986.79004,10901.69043,10986.79004,2297400,10933.41602,10980.97705,10903.37754,10864.70617,54.55607708
20180328,20180328,-15247056586,-9419925194,-515339923,0,-4366555815,-945235654,104943320,10939.96973,10939.96973,10853.48047,10865.66016,1953100,10904.33398,10963.66309,10905.88706,10870.17935,48.28096207
20180329,20180329,-13660764716,-12505706553,-526828380,0,-763711453,135481670,-40007710,10855.66016,10889.59961,10815.45996,10845.91992,2158300,10872.35,10946.41006,10908.89355,10875.56984,47.32561645
20180330,20180330,1781811976,1956930179,-451886027,0,965034063,-688266239,-34348660,10905.29981,10969.21973,10905.29981,10906.21973,2263300,10888.92793,10934.26201,10919.29605,10883.64167,50.54479387
